ID;ACTIVE;START_TIME;END_TIME;START_NODE;END_NODE;TYPE;SCHEDULE_ID
37086515;Y;59880;68400;1112;1112;D;12181542
36976223;Y;42120;47160;28;28;D;12178125
36976224;Y;47160;52320;28;28;D;12178125
36976225;Y;52320;57480;28;28;D;12178125
36976226;Y;57480;63420;28;28;D;12178125
37086516;Y;68400;74580;1112;11;D;12181542
37086517;Y;58380;59880;11;1112;D;12181542
37086518;Y;57780;58380;11;11;PD;12181542
37086519;Y;38100;44040;60;60;D;12181543
37086520;Y;44040;50100;60;60;D;12181543
37086521;Y;50100;56160;60;60;D;12181543
37086522;Y;56160;63840;60;60;D;12181543
37086523;Y;63840;70680;60;60;D;12181543
37086524;Y;70680;76620;60;60;D;12181543
37086525;Y;76620;77400;60;11;D;12181543
37086526;Y;20100;23700;11;60;D;12181543
37086527;Y;19500;20100;11;11;PD;12181543
37086528;Y;23700;30840;60;60;D;12181543
37086529;Y;30840;32400;60;60;D;12181543
37086530;Y;32400;38100;60;60;D;12181543
36976227;Y;63420;69120;28;28;D;12178125
36976228;Y;69120;74100;28;28;D;12178125
36976229;Y;74100;74700;28;1;D;12178125
36976230;Y;24600;27900;1;28;D;12178125
36976231;Y;24000;24600;1;1;PD;12178125
36976232;Y;27900;33000;28;28;D;12178125
37086531;Y;21300;24900;11;60;D;12181543
37086532;Y;20700;21300;11;11;PD;12181543
37086533;Y;24900;32160;60;60;D;12181543
37086534;Y;32160;33900;60;60;D;12181543
37086535;Y;33900;39600;60;60;D;12181543
36976233;Y;33000;37800;28;28;D;12178125
36976234;Y;37800;42840;28;28;D;12178125
36976235;Y;42840;47880;28;28;D;12178125
36976236;Y;47880;53040;28;28;D;12178125
36976237;Y;53040;58200;28;28;D;12178125
36976238;Y;58200;64140;28;28;D;12178125
36976239;Y;64140;69780;28;28;D;12178125
37086536;Y;39600;45540;60;60;D;12181543
36976240;Y;69780;70500;28;1;D;12178125
37086537;Y;45540;51600;60;60;D;12181543
37086538;Y;51600;57660;60;60;D;12181543
36976241;Y;27900;33720;1;28;D;12178125
37086539;Y;57660;65160;60;60;D;12181543
37086540;Y;65160;71880;60;60;D;12181543
37086541;Y;71880;72780;60;11;D;12181543
37086542;Y;21600;22200;11;11;PD;12181543
37086543;Y;27840;34260;60;60;D;12181543
37086544;Y;34260;41040;60;60;D;12181543
37086545;Y;22200;27840;11;60;D;12181543
37086546;Y;41040;47100;60;60;D;12181543
36976242;Y;89820;90420;28;1;D;12178125
36976243;Y;27300;27900;1;1;PD;12178125
36976244;Y;33720;38580;28;28;D;12178125
36976245;Y;38580;43560;28;28;D;12178125
37034705;Y;22260;22860;1;1;P;12179792
36882144;Y;72540;73800;38;38;D;12168949
36882145;Y;73800;76620;38;1;D;12168949
37000194;Y;49680;55680;1112;1112;D;12178882
37049076;Y;23700;27240;11;1112;D;12180426
37049077;Y;33600;38700;1112;1112;D;12180426
37000195;Y;55680;61680;1112;1112;D;12178882
37000196;Y;61680;67680;1112;1112;D;12178882
37049078;Y;27240;32580;1112;1112;D;12180426
37000198;Y;23400;26100;11;1112;D;12178882
37000199;Y;22800;23400;11;11;P;12178882
37000200;Y;26100;27600;1112;1112;D;12178882
37000201;Y;27600;33180;1112;1112;D;12178882
37000202;Y;33180;39180;1112;1112;D;12178882
37000203;Y;39180;45180;1112;1112;D;12178882
37000204;Y;45180;51180;1112;1112;D;12178882
37000205;Y;51180;57180;1112;1112;D;12178882
37000206;Y;57180;63180;1112;1112;D;12178882
37000207;Y;63180;69180;1112;1112;D;12178882
37000208;Y;69180;76500;1112;1112;D;12178882
36983112;Y;34260;41520;60;60;D;12178263
37000209;Y;76500;77280;1112;11;D;12178882
37000210;Y;21900;28080;11;1112;D;12178882
36983113;Y;41520;48120;60;60;D;12178263
37000211;Y;21300;21900;11;11;P;12178882
37000212;Y;28080;34680;1112;1112;D;12178882
37000213;Y;34680;40680;1112;1112;D;12178882
37000214;Y;40680;46680;1112;1112;D;12178882
37000215;Y;46680;52680;1112;1112;D;12178882
37049079;Y;32580;34080;1112;11;D;12180426
36983114;Y;48120;54720;60;60;D;12178263
36983115;Y;54720;61320;60;60;D;12178263
36983116;Y;61320;67920;60;60;D;12178263
37000216;Y;52680;58680;1112;1112;D;12178882
36983118;Y;20280;20880;11;11;P;12178263
36983119;Y;71460;78960;60;60;D;12178263
36983120;Y;78960;84960;60;60;D;12178263
36983121;Y;84960;89100;60;11;D;12178263
37000217;Y;58680;64680;1112;1112;D;12178882
36983123;Y;75060;76500;60;60;D;12178263
36983124;Y;76500;81960;60;60;D;12178263
36983125;Y;81960;87960;60;60;D;12178263
36983126;Y;87960;92100;60;11;D;12178263
37049080;Y;23100;23700;11;11;PD;12180426
37055520;Y;26700;34380;1;9;D;12180538
37055534;Y;25800;30120;1;9;D;12180538
36983129;Y;22080;22680;11;11;P;12178264
36983130;Y;30060;31500;60;60;D;12178264
36983131;Y;31500;37980;60;60;D;12178264
36882159;Y;79920;84720;38;38;D;12168949
36983132;Y;37980;44700;60;60;D;12178264
36882160;Y;84720;89520;38;38;D;12168949
36882161;Y;89520;90420;38;1;D;12168949
36983133;Y;44700;51180;60;60;D;12178264
36983134;Y;51180;57900;60;60;D;12178264
36983135;Y;57900;64440;60;60;D;12178264
36983137;Y;20880;25860;11;60;D;12178264
36983138;Y;20280;20880;11;11;P;12178264
37055546;Y;65100;65700;1;1;PD;12180538
36983139;Y;25860;27600;60;60;D;12178264
36983140;Y;27600;34020;60;60;D;12178264
36983141;Y;34020;35400;60;60;D;12178264
36983142;Y;41400;48000;60;60;D;12178264
37055553;Y;65700;67320;1;9;D;12180538
36983143;Y;48000;54540;60;60;D;12178264
36983144;Y;54540;61200;60;60;D;12178264
36983145;Y;61200;67740;60;60;D;12178264
37000221;Y;64680;70980;1112;1112;D;12178882
37000222;Y;70980;78180;1112;1112;D;12178882
37000223;Y;78180;82980;1112;1112;D;12178882
36983150;Y;78960;84960;60;60;D;12178264
36983151;Y;84960;89100;60;11;D;12178264
36976043;Y;20700;24960;1;23;D;12178120
36976044;Y;24000;29220;1;23;D;12178120
36976198;Y;51900;69840;28;63;D;12178124
36976046;Y;24000;27960;1;23;D;12178120
36976047;Y;20100;22980;1;23;D;12178120
36976199;Y;24300;42660;63;28;D;12178124
36976200;Y;42660;48660;28;28;D;12178124
36976201;Y;48660;54660;28;28;D;12178124
36976202;Y;54660;76380;28;28;D;12178124
36976203;Y;23100;37680;1;28;D;12178124
36976204;Y;22500;23100;1;1;P;12178124
36976205;Y;57300;75840;28;63;D;12178124
36976206;Y;37680;38280;28;1;D;12178124
36983152;Y;67740;75060;60;60;D;12178264
37000224;Y;82980;87780;1112;1112;D;12178882
37000225;Y;87780;88500;1112;11;D;12178882
37000228;Y;67680;74580;1112;1112;D;12178882
37006834;Y;27900;32100;38;38;D;12179052
36977032;Y;23100;27300;1;18;D;12178110
36977033;Y;21600;26460;18;18;D;12178110
36977034;Y;26460;32940;18;18;D;12178110
37055554;Y;65100;65700;1;1;P;12180538
36977035;Y;32940;40500;18;18;D;12178110
36977036;Y;19800;20400;1;1;PD;12178110
36977037;Y;27300;33660;18;18;D;12178110
36977038;Y;33660;35040;18;1;D;12178110
36977039;Y;22500;23100;1;1;P;12178110
36977040;Y;33420;39660;82;82;D;12178109
37055556;Y;65700;70380;1;9;D;12180538
36977041;Y;22800;23400;1;1;P;12178109
36977042;Y;23880;28860;82;82;D;12178109
36977043;Y;58140;63600;82;82;D;12178109
36977044;Y;19800;20400;1;1;P;12178109
36977045;Y;76260;81060;82;82;D;12178109
36977046;Y;81060;86460;82;82;D;12178109
37061430;Y;53040;57900;23;23;D;12180762
37061431;Y;57900;62700;23;23;D;12180762
37061432;Y;62700;67440;23;23;D;12180762
37061433;Y;67440;68700;23;23;D;12180762
37061434;Y;73260;75000;23;23;D;12180762
37061435;Y;78660;80400;23;23;D;12180762
37061436;Y;84060;85800;23;23;D;12180762
37061437;Y;89460;90780;23;11;D;12180762
37061438;Y;43800;46740;11;23;D;12180762
37061439;Y;43200;43800;11;11;P;12180762
37061440;Y;46740;48600;23;23;D;12180762
37061441;Y;48600;53040;23;23;D;12180762
37061442;Y;68700;73260;23;23;D;12180762
37061443;Y;75000;78660;23;23;D;12180762
37061444;Y;80400;84060;23;23;D;12180762
37061445;Y;85800;89460;23;23;D;12180762
37061446;Y;49800;54240;23;23;D;12180762
37061447;Y;54240;59100;23;23;D;12180762
37061448;Y;59100;63900;23;23;D;12180762
37061449;Y;63900;68940;23;23;D;12180762
37061450;Y;68940;70200;23;23;D;12180762
37061451;Y;48540;49800;23;23;D;12180762
37061452;Y;74640;75900;23;11;D;12180762
37061525;Y;25500;26100;11;11;P;12180763
37061454;Y;28140;33000;23;23;D;12180762
37061455;Y;33000;38040;23;23;D;12180762
37061456;Y;38040;42840;23;23;D;12180762
37061457;Y;42840;43200;23;23;D;12180762
37061458;Y;43200;48540;23;23;D;12180762
37061459;Y;25500;28140;11;23;D;12180762
37061460;Y;70200;74640;23;23;D;12180762
37061461;Y;24600;25200;11;11;P;12180762
37061462;Y;25200;26400;11;23;D;12180762
37061526;Y;23700;24300;11;11;PD;12180763
37061464;Y;30600;35460;23;23;D;12180762
37061465;Y;35460;40440;23;23;D;12180762
37061466;Y;40440;44940;23;23;D;12180762
37061467;Y;60300;65100;23;23;D;12180762
37061468;Y;44940;50040;23;23;D;12180762
37061469;Y;50040;55440;23;23;D;12180762
37061470;Y;55440;60300;23;23;D;12180762
37061471;Y;65100;70380;23;23;D;12180762
37061472;Y;70380;71700;23;23;D;12180762
37061473;Y;71700;76140;23;23;D;12180762
37061474;Y;76140;77700;23;23;D;12180762
37061475;Y;77700;81360;23;23;D;12180762
37061476;Y;81360;83100;23;23;D;12180762
37061477;Y;83100;86760;23;23;D;12180762
37061478;Y;86760;88500;23;23;D;12180762
37061479;Y;88500;91380;23;11;D;12180762
37061480;Y;45600;46800;11;23;D;12180762
37061481;Y;45000;45600;11;11;PD;12180762
37061482;Y;46800;51540;23;23;D;12180762
37061483;Y;51540;56700;23;23;D;12180762
37061484;Y;56700;61500;23;23;D;12180762
37061485;Y;61500;66300;23;23;D;12180762
37061486;Y;66300;71880;23;23;D;12180762
37061487;Y;71880;73200;23;23;D;12180762
37061488;Y;73200;76380;23;11;D;12180762
37061493;Y;26100;28260;11;800427;D;12180763
37061494;Y;28260;32040;800427;800427;D;12180763
37061495;Y;32040;35640;800427;800427;D;12180763
37061496;Y;35640;39300;800427;800427;D;12180763
37061497;Y;39300;42900;800427;800427;D;12180763
37061498;Y;42900;46500;800427;800427;D;12180763
37061499;Y;46500;50100;800427;800427;D;12180763
37061500;Y;50100;53700;800427;800427;D;12180763
37061501;Y;53700;57300;800427;800427;D;12180763
37061502;Y;57300;60900;800427;800427;D;12180763
37061503;Y;60900;64500;800427;800427;D;12180763
37061504;Y;64500;68100;800427;800427;D;12180763
37061505;Y;68100;71700;800427;800427;D;12180763
37061506;Y;71700;75120;800427;800427;D;12180763
37061507;Y;75120;77100;800427;11;D;12180763
37061508;Y;24300;26460;11;800427;D;12180763
36977047;Y;86460;91020;82;1;D;12178109
36977048;Y;78360;83460;82;82;D;12178109
36977049;Y;83460;88020;82;1;D;12178109
36977050;Y;28140;34140;82;82;D;12178109
36977051;Y;34140;35640;82;1;D;12178109
36977052;Y;23580;24180;1;1;PD;12178109
37086651;Y;65580;73200;800427;11;D;12181547
37086653;Y;62400;71040;18;18;D;12181547
37086654;Y;53160;62400;18;18;D;12181547
37086655;Y;60420;69480;18;18;D;12181547
37086656;Y;48480;48600;18;18;D;12181547
36995429;Y;46500;52620;9;9;D;12178199
36995430;Y;52620;58740;9;9;D;12178199
36995431;Y;58740;65400;9;9;D;12178199
36940436;Y;56760;58920;9;1586;D;12174654
36995432;Y;65400;71460;9;9;D;12178199
36995433;Y;71460;72600;9;1;D;12178199
36995434;Y;21600;22200;1;1;PD;12178199
36995435;Y;23940;28980;9;9;D;12178199
36995436;Y;28980;35940;9;9;D;12178199
36995437;Y;35940;41760;9;9;D;12178199
36940437;Y;58920;62100;1586;9;D;12174654
36940438;Y;62100;64140;9;1586;D;12174654
36940439;Y;64140;67260;1586;9;D;12174654
36940440;Y;67260;69420;9;1586;D;12174654
36940441;Y;69420;72420;1586;9;D;12174654
36940442;Y;24180;26700;1;9;D;12174654
36940443;Y;23580;24180;1;1;P;12174654
36940444;Y;26700;28500;9;1586;D;12174654
36940445;Y;28500;31680;1586;9;D;12174654
36940446;Y;31680;33780;9;1586;D;12174654
36940447;Y;33780;36960;1586;9;D;12174654
36940448;Y;36960;39120;9;1586;D;12174654
36940449;Y;39120;42300;1586;9;D;12174654
36940450;Y;42300;44340;9;1586;D;12174654
36940451;Y;44340;47520;1586;9;D;12174654
36940452;Y;47520;49620;9;1586;D;12174654
36988319;Y;50220;54300;800427;1026;D;12178200
36940453;Y;49620;52800;1586;9;D;12174654
36940454;Y;52800;54960;9;1586;D;12174654
36940455;Y;54960;58140;1586;9;D;12174654
36940456;Y;58140;60180;9;1586;D;12174654
36988320;Y;54300;56280;1026;800427;D;12178200
36940457;Y;60180;63360;1586;9;D;12174654
36988321;Y;56280;60300;800427;1026;D;12178200
36940458;Y;63360;65460;9;1586;D;12174654
36940459;Y;65460;68580;1586;9;D;12174654
36940460;Y;68580;70740;9;1586;D;12174654
37093109;Y;25920;28200;11;133;D;12182177
37061243;Y;22200;24780;11;23;D;12180754
37093110;Y;25320;25920;11;11;P;12182177
36978193;Y;20700;23040;1;1026;D;12178191
37068177;Y;61440;67860;9;9;D;12180940
37061235;Y;20580;21600;11;23;D;12180754
36912879;Y;2700;4500;1;23;D;12159843
36912880;Y;7980;11580;23;23;D;12159843
37061240;Y;20700;23280;11;23;D;12180754
37061247;Y;21780;28380;11;23;D;12180754
37061296;Y;75600;76800;11;23;D;12180754
37061297;Y;80700;84900;23;23;D;12180754
37061248;Y;28380;34380;23;23;D;12180754
37061249;Y;34380;40380;23;23;D;12180754
37093111;Y;33000;34200;60;60;D;12182177
37095442;Y;39600;47880;60;60;D;12182297
37098142;Y;37980;43620;38;38;D;12182578
37098143;Y;43620;48840;38;38;D;12182578
37093115;Y;55500;57000;60;60;D;12182177
37099807;Y;27300;31020;11;38;D;12182760
37093118;Y;73140;74700;60;60;D;12182177
37099809;Y;31020;36300;38;38;D;12182760
37093120;Y;20880;25860;11;60;D;12182177
37093121;Y;20280;20880;11;11;P;12182177
37099810;Y;36300;42600;38;38;D;12182760
37093123;Y;34440;36000;60;60;D;12182177
37099811;Y;42600;49800;38;38;D;12182760
37099812;Y;49800;57000;38;38;D;12182760
37099813;Y;57000;63600;38;38;D;12182760
37099814;Y;63600;68040;38;11;D;12182760
37099815;Y;26100;27300;11;38;D;12182760
36912878;Y;900;2700;1;23;D;12159843
36912881;Y;15180;18780;23;23;D;12159843
36912882;Y;18780;22500;23;1;D;12159843
36988292;Y;23280;24780;1026;800427;D;12178200
36912884;Y;6300;9780;23;23;D;12159843
36912885;Y;9780;13380;23;23;D;12159843
36912886;Y;13380;16980;23;23;D;12159843
36912887;Y;16980;20580;23;23;D;12159843
36988293;Y;24780;28740;800427;1026;D;12178200
37093129;Y;74700;76500;60;60;D;12182177
37093131;Y;85500;87960;133;60;D;12182177
37093132;Y;87960;92100;60;11;D;12182177
37093133;Y;21900;24780;11;133;D;12182177
37093134;Y;21300;21900;11;11;P;12182177
37099817;Y;27720;33240;38;38;D;12182760
37093136;Y;36000;37800;60;60;D;12182177
37099818;Y;33240;39900;38;38;D;12182760
37099819;Y;39900;45300;38;38;D;12182760
37099820;Y;45300;50700;38;38;D;12182760
37099821;Y;50700;56100;38;38;D;12182760
37099822;Y;56100;61320;38;38;D;12182760
37099823;Y;61320;66600;38;38;D;12182760
37093143;Y;24000;27240;11;133;D;12182177
36988294;Y;28740;30900;1026;800427;D;12178200
37093145;Y;23400;24000;11;11;P;12182177
37099825;Y;21720;26820;11;38;D;12182760
37099827;Y;26820;31740;38;38;D;12182760
37099828;Y;31740;38100;38;38;D;12182760
37099829;Y;38100;43500;38;38;D;12182760
37093151;Y;23700;25860;11;133;D;12182177
37099830;Y;43500;48900;38;38;D;12182760
37093153;Y;23100;23700;11;11;P;12182177
37093154;Y;53400;54000;11;11;PD;12182177
37099831;Y;48900;54300;38;38;D;12182760
37099832;Y;54300;59700;38;38;D;12182760
37093157;Y;71520;72900;60;60;D;12182177
37099833;Y;59700;65100;38;38;D;12182760
37099834;Y;65100;69240;38;11;D;12182760
37093160;Y;84960;89100;60;11;D;12182177
37099835;Y;21780;24780;11;38;D;12182760
37099837;Y;24780;29340;38;38;D;12182760
36988295;Y;30900;35040;800427;1026;D;12178200
37061250;Y;40380;46380;23;23;D;12180754
37061251;Y;46380;52380;23;23;D;12180754
37061252;Y;52380;58380;23;23;D;12180754
37061253;Y;58380;64380;23;23;D;12180754
37061254;Y;64380;70380;23;23;D;12180754
37061255;Y;70380;71580;23;11;D;12180754
37068178;Y;67860;73380;9;9;D;12180940
37061257;Y;23280;29580;23;23;D;12180754
37061258;Y;29580;35580;23;23;D;12180754
37061259;Y;35580;41580;23;23;D;12180754
37061260;Y;41580;47580;23;23;D;12180754
37061261;Y;47580;53580;23;23;D;12180754
37061262;Y;53580;59580;23;23;D;12180754
37061263;Y;59580;65580;23;23;D;12180754
37061264;Y;65580;71580;23;23;D;12180754
37061265;Y;71580;72780;23;11;D;12180754
37061266;Y;20100;20700;11;11;P;12180754
37061267;Y;24780;30780;23;23;D;12180754
37061268;Y;30780;36780;23;23;D;12180754
37061269;Y;36780;42780;23;23;D;12180754
37061270;Y;42780;48780;23;23;D;12180754
37061271;Y;48780;54780;23;23;D;12180754
37061272;Y;54780;60780;23;23;D;12180754
37061273;Y;60780;66780;23;23;D;12180754
37061274;Y;66780;72780;23;23;D;12180754
37061275;Y;72780;73980;23;11;D;12180754
37061276;Y;21600;22200;11;11;P;12180754
37061277;Y;25380;31980;11;23;D;12180754
37061278;Y;31980;37980;23;23;D;12180754
37061279;Y;37980;43980;23;23;D;12180754
37061280;Y;43980;49980;23;23;D;12180754
37061281;Y;49980;55980;23;23;D;12180754
37061282;Y;55980;61980;23;23;D;12180754
37061283;Y;61980;67980;23;23;D;12180754
37061284;Y;67980;72000;23;11;D;12180754
37099838;Y;29340;35400;38;38;D;12182760
37061286;Y;21600;27180;23;23;D;12180754
37061287;Y;27180;33180;23;23;D;12180754
37061288;Y;33180;39180;23;23;D;12180754
36988296;Y;35040;37080;1026;800427;D;12178200
36988297;Y;37080;41100;800427;1026;D;12178200
36988298;Y;41100;43080;1026;800427;D;12178200
36988299;Y;43080;47100;800427;1026;D;12178200
36988300;Y;47100;49020;1026;800427;D;12178200
36988301;Y;49020;53100;800427;1026;D;12178200
36988302;Y;53100;55080;1026;800427;D;12178200
36988303;Y;55080;59100;800427;1026;D;12178200
36988304;Y;59100;61080;1026;800427;D;12178200
36978208;Y;29700;32160;1;800427;D;12178191
36988305;Y;61080;65100;800427;1026;D;12178200
36988306;Y;65100;67020;1026;800427;D;12178200
36988307;Y;67020;70980;800427;1026;D;12178200
36977470;Y;300;900;11;11;P;12178158
36977471;Y;900;22380;11;11;D;12178158
36978212;Y;46680;51600;800427;1026;D;12178191
36988308;Y;70980;72600;1026;800427;D;12178200
36988309;Y;72600;77040;800427;1026;D;12178200
36988310;Y;77040;78600;1026;1;D;12178200
36978216;Y;61500;67140;800427;1026;D;12178191
36988311;Y;26040;30000;800427;1026;D;12178200
36988312;Y;30000;32100;1026;800427;D;12178200
36978219;Y;74280;76200;1026;800427;D;12178191
36988313;Y;32100;36240;800427;1026;D;12178200
36978221;Y;24900;26520;1;800427;D;12178191
36988314;Y;36240;38280;1026;800427;D;12178200
36988315;Y;38280;42300;800427;1026;D;12178200
36988316;Y;42300;44280;1026;800427;D;12178200
36988317;Y;44280;48300;800427;1026;D;12178200
36988318;Y;48300;50220;1026;800427;D;12178200
37061289;Y;39180;45180;23;23;D;12180754
37061290;Y;45180;51180;23;23;D;12180754
37061291;Y;51180;57180;23;23;D;12180754
37053660;Y;55740;61260;9;9;D;12180495
36912877;Y;11580;15180;23;23;D;12159843
37053661;Y;61260;66600;9;9;D;12180495
37053662;Y;66600;71880;9;9;D;12180495
36938791;Y;32400;37200;23;23;D;12174616
37053663;Y;71880;75540;9;1;D;12180495
37059442;Y;26400;27000;1;1;P;12180662
37053666;Y;27840;33300;9;9;D;12180495
37053667;Y;33300;38820;9;9;D;12180495
37053668;Y;48420;53880;1;9;D;12180495
37053669;Y;47820;48420;1;1;PD;12180495
37053670;Y;53880;59460;9;9;D;12180495
37053671;Y;59460;64860;9;9;D;12180495
37053672;Y;64860;70140;9;9;D;12180495
36975513;Y;69000;75060;82;82;D;12178114
36975514;Y;75060;76500;82;82;D;12178114
36975515;Y;76500;81060;82;82;D;12178114
36975516;Y;81060;86460;82;82;D;12178114
36975517;Y;86460;91020;82;1;D;12178114
36975518;Y;19800;23700;1;82;D;12178114
36975519;Y;19200;19800;1;1;P;12178114
36975520;Y;25800;26940;82;82;D;12178114
36975521;Y;26940;31380;82;82;D;12178114
36975522;Y;31380;36900;82;82;D;12178114
37053673;Y;70140;76740;9;9;D;12180495
36975523;Y;36900;42300;82;82;D;12178114
36975524;Y;42300;47700;82;82;D;12178114
36975525;Y;47700;54120;82;82;D;12178114
36975526;Y;54120;60180;82;82;D;12178114
36975527;Y;60180;66060;82;82;D;12178114
36975528;Y;66060;72000;82;82;D;12178114
36975529;Y;72000;78360;82;82;D;12178114
36975530;Y;78360;83460;82;82;D;12178114
36975531;Y;83460;88020;82;1;D;12178114
36975532;Y;22200;25800;1;82;D;12178114
36975533;Y;21600;22200;1;1;P;12178114
36975534;Y;27660;28740;82;82;D;12178114
36975535;Y;28740;33180;82;82;D;12178114
36975536;Y;33180;38700;82;82;D;12178114
36975537;Y;38700;44100;82;82;D;12178114
36975538;Y;44100;49500;82;82;D;12178114
37053674;Y;76740;77640;9;1;D;12180495
36975539;Y;49500;55680;82;82;D;12178114
36975540;Y;55680;61680;82;82;D;12178114
36975541;Y;61680;67500;82;82;D;12178114
36975542;Y;67500;73500;82;82;D;12178114
36975543;Y;22500;27660;82;82;D;12178114
37053675;Y;25200;30600;1;9;D;12180495
37059445;Y;29580;31500;1026;800427;D;12180662
37059446;Y;31500;36000;800427;1026;D;12180662
37059447;Y;36000;37980;1026;800427;D;12180662
37059448;Y;37980;42300;800427;1026;D;12180662
37059449;Y;42300;44280;1026;800427;D;12180662
37059450;Y;44280;48600;800427;1026;D;12180662
37059451;Y;48600;50220;1026;800427;D;12180662
37059452;Y;50220;54300;800427;1026;D;12180662
37059453;Y;54300;56280;1026;800427;D;12180662
37059454;Y;56280;60300;800427;1026;D;12180662
37059455;Y;60300;62220;1026;800427;D;12180662
37059456;Y;62220;66300;800427;1026;D;12180662
37059457;Y;66300;68220;1026;800427;D;12180662
37059458;Y;68220;72180;800427;1026;D;12180662
37059459;Y;72180;74400;1026;800427;D;12180662
37059460;Y;74400;77100;800427;1;D;12180662
37059461;Y;27000;29580;1;1026;D;12180662
37059464;Y;25500;26940;1;800427;D;12180662
37059465;Y;26940;31740;800427;1026;D;12180662
37059466;Y;31740;33720;1026;800427;D;12180662
37054331;Y;44220;44700;60;60;D;12180480
37054332;Y;44700;50400;60;60;D;12180480
37055804;Y;24900;30720;1;18;D;12180544
37059467;Y;33720;38100;800427;1026;D;12180662
37059468;Y;38100;40080;1026;800427;D;12180662
37059469;Y;40080;44400;800427;1026;D;12180662
36938787;Y;66000;71040;23;1;D;12174616
36938788;Y;23880;27360;1;23;D;12174616
36938789;Y;23280;23880;1;1;PD;12174616
37059470;Y;44400;46380;1026;800427;D;12180662
37059471;Y;46380;50700;800427;1026;D;12180662
37059473;Y;50700;52620;1026;800427;D;12180662
37059474;Y;52620;56700;800427;1026;D;12180662
37059475;Y;56700;58680;1026;800427;D;12180662
37059476;Y;58680;62700;800427;1026;D;12180662
37059477;Y;62700;64620;1026;800427;D;12180662
37059478;Y;64620;68700;800427;1026;D;12180662
37059479;Y;68700;70860;1026;800427;D;12180662
37059480;Y;70860;75300;800427;1026;D;12180662
37059481;Y;75300;76920;1026;1;D;12180662
36975544;Y;73500;74700;82;82;D;12178114
36975545;Y;74700;78180;82;1;D;12178114
36975546;Y;21300;22500;1;82;D;12178114
36975547;Y;20700;21300;1;1;P;12178114
36975548;Y;52620;58680;82;82;D;12178114
37059482;Y;24300;24900;1;1;P;12180662
36975549;Y;58680;64680;82;82;D;12178114
37059483;Y;27540;29400;1026;800427;D;12180662
36975550;Y;64680;70500;82;82;D;12178114
37059484;Y;29400;33900;800427;1026;D;12180662
36975551;Y;70500;76560;82;82;D;12178114
37059485;Y;33900;35820;1026;800427;D;12180662
36975552;Y;76560;77460;82;1;D;12178114
37059486;Y;35820;40200;800427;1026;D;12180662
36975553;Y;48780;52620;1;82;D;12178114
36975554;Y;48180;48780;1;1;PD;12178114
36975602;Y;79860;85260;18;18;D;12178115
36976098;Y;20400;22980;1;23;D;12178121
36976099;Y;19800;20400;1;1;PD;12178121
37059487;Y;40200;42180;1026;800427;D;12180662
37059488;Y;42180;46500;800427;1026;D;12180662
36976100;Y;22980;27660;23;23;D;12178121
37059489;Y;46500;48420;1026;800427;D;12180662
37059490;Y;48420;53100;800427;1026;D;12180662
37059491;Y;24900;27540;1;1026;D;12180662
37059492;Y;53100;55080;1026;800427;D;12180662
37059493;Y;55080;59100;800427;1026;D;12180662
37059494;Y;59100;61080;1026;800427;D;12180662
37059495;Y;61080;65100;800427;1026;D;12180662
37059496;Y;65100;67020;1026;800427;D;12180662
37059497;Y;67020;70980;800427;1026;D;12180662
37059498;Y;70980;72600;1026;800427;D;12180662
37059499;Y;72600;77040;800427;1026;D;12180662
37059500;Y;77040;78600;1026;1;D;12180662
37059501;Y;48000;48600;1;1;P;12180662
37059502;Y;48600;51900;1;1026;D;12180662
37059503;Y;51900;53820;1026;800427;D;12180662
37059504;Y;53820;57900;800427;1026;D;12180662
37059505;Y;57900;59880;1026;800427;D;12180662
36938790;Y;27360;32400;23;23;D;12174616
37059506;Y;59880;63900;800427;1026;D;12180662
37059507;Y;63900;65820;1026;800427;D;12180662
37059508;Y;65820;69840;800427;1026;D;12180662
18013945;Y;20100;20700;11;11;P;6039341
18013947;Y;20700;48780;11;11;D;6039341
18013949;Y;20400;21000;1;1;P;6039341
18013951;Y;21000;49200;1;1;D;6039341
18013953;Y;21000;21600;11;11;P;6039341
18013955;Y;21600;47460;11;11;D;6039341
18013957;Y;20400;21000;1;1;P;6039341
18013959;Y;21000;47880;1;1;D;6039341
18013961;Y;20820;21420;1;1;P;6039341
18013963;Y;21420;48300;1;1;D;6039341
18013965;Y;21420;22020;11;11;P;6039341
18013967;Y;22020;47880;11;11;D;6039341
18013969;Y;21900;22500;11;11;P;6039341
18013971;Y;22500;48360;11;11;D;6039341
18013973;Y;21300;21900;1;1;P;6039341
18013975;Y;21900;48780;1;1;D;6039341
18014153;Y;20400;21000;11;11;P;6039349
18014155;Y;21000;49200;11;11;D;6039349
18014157;Y;20100;20700;1;1;P;6039349
18014159;Y;20700;48480;1;1;D;6039349
18014161;Y;20880;21480;1;1;P;6039349
18014163;Y;21480;47160;1;1;D;6039349
18014165;Y;20820;21420;11;11;P;6039349
18014167;Y;21420;47880;11;11;D;6039349
18014169;Y;21300;21900;1;1;P;6039349
18014171;Y;21900;47580;1;1;D;6039349
18014173;Y;21180;21780;11;11;P;6039349
18014175;Y;21780;48300;11;11;D;6039349
18014177;Y;21660;22260;11;11;P;6039349
18014179;Y;22260;48780;11;11;D;6039349
18014181;Y;21780;22380;1;1;P;6039349
18014183;Y;22380;48060;1;1;D;6039349
