ID;CODE;COLOR;OBS;PRECEDING_ID;DEPOTS;SCHEDULE_ID;VEHICLETYPE_ID
1423324;56;11842740;;;0;10607003;
1424519;51;0;;;0;10607183;
1424520;52;3947580;;;0;10607183;
1424521;53;5921370;;;0;10607183;
1424522;54;7895160;;;0;10607183;
1424523;55;9868950;;;0;10607183;
1302995;06;65535;;;0;10572766;
1302996;20;12632256;;;1;10572766;
1424524;56;11842740;;;0;10607183;
1427253;09;8405056;;;0;10606943;
1309999;01;255;;;0;10573763;
1230220;42;16384;[$I_17:21];;0;10559923;
1230221;43;8404992;[$I_17:33];;0;10559923;
1310000;03;16776960;;;0;10573763;
1310001;02;65280;;;0;10573763;
1435682;02;65280;[$I_13:07];;0;10611323;
1435683;03;16776960;;;0;10611323;
1435684;04;8388863;;;0;10611323;
1435685;05;32768;;;0;10611323;
1435686;07;16711935;;;0;10611323;
1435687;09;8405056;;;0;10611323;
1310002;04;8388863;;;0;10573763;
1435688;10;33023;;;0;10611323;
1435689;11;16744640;;;0;10611323;
1435690;12;6993333;;;0;10611323;
1435691;13;16744448;;;0;10611323;
1435692;14;8421568;;;0;10611323;
1435693;15;8421440;;;0;10611323;
1436659;01;255;;;0;10612363;
1436199;03;16776960;;;0;10611943;
1316499;01;255;;;0;10575423;
1316500;02;65280;;;0;10575423;
1436200;01;255;;;0;10611943;
1436201;02;65280;;;0;10611943;
1436202;04;8388863;;;0;10611943;
1316259;02;65280;;;0;10575323;
1316260;03;16776960;;;0;10575323;
1436660;02;65280;;;0;10612363;
1437679;12;9160133;;;0;10613063;
1437680;02;65280;;;0;10613063;
1316261;01;255;;;0;10575323;
1316262;04;8388863;;;0;10575323;
1437681;03;16776960;;;0;10613063;
1437682;10;33023;;;0;10613063;
1437683;04;8388863;;;0;10613063;
1437684;07;16711935;;;0;10613063;
1437685;01;255;;;0;10613063;
1437686;09;8405056;;;0;10613063;
1437687;06;65535;;;0;10613063;
1437688;11;16744640;;;0;10613063;
1437689;08;14333622;;;0;10613063;
1437690;05;32768;;;0;10613063;
1222079;06;65535;;;0;10553083;
1222058;20;12632256;;;1;10553083;
1222059;14;8421568;;;0;10553083;
1222060;13;16744448;;;0;10553083;
1222061;12;8700353;;;0;10553083;
1437691;13;16744512;;;0;10613063;
1437699;12;9160133;;;0;10613083;
1437700;02;65280;;;0;10613083;
1437701;03;16776960;;;0;10613083;
1437702;10;33023;;;0;10613083;
1437703;04;8388863;;;0;10613083;
1437704;07;16711935;;;0;10613083;
1437705;01;255;;;0;10613083;
1437706;09;8405056;;;0;10613083;
1437707;06;65535;;;0;10613083;
1437708;11;16744640;;;0;10613083;
1437709;08;14333622;;;0;10613083;
1222062;11;16744640;;;0;10553083;
1437710;05;32768;;;0;10613083;
1437711;13;16744512;;;0;10613083;
1438379;09;8405056;;;0;10614103;
1438380;01;255;[$I_14:18];;0;10614103;
1438381;02;65280;;;0;10614103;
1438382;03;16776960;;;0;10614103;
1438383;07;16711935;;;0;10614103;
1438384;04;8388863;;;0;10614103;
1438385;10;33023;;;0;10614103;
1438386;08;12748165;;;0;10614103;
1438387;11;16744640;;;0;10614103;
1438388;05;32768;;;0;10614103;
1438389;06;65535;;;0;10614103;
1222322;21;8421631;;;1;10553403;
1222459;20;12632256;;;1;10553483;
1222460;01;255;[$I_14:05][$I_21:45];;0;10553483;
1222461;02;65280;;;0;10553483;
1222462;21;8421631;;;1;10553483;
1222080;01;255;;;0;10553083;
1222081;02;65280;;;0;10553083;
1222082;04;8388863;;;0;10553083;
1222083;07;16711935;;;0;10553083;
1222084;03;16776960;;;0;10553083;
1222085;05;32768;;;0;10553083;
1222086;08;13738915;;;0;10553083;
1222319;20;12632256;;;1;10553403;
1222139;02;65280;;;0;10553183;
1222140;03;16776960;;;0;10553183;
1222141;01;255;;;1;10553183;
1222142;04;8388863;;;1;10553183;
1222320;01;255;[$I_14:05][$I_21:45];;0;10553403;
1222321;02;65280;;;0;10553403;
1222539;01;3911823;;;0;10553563;
1222540;02;15452127;;;0;10553563;
1222541;03;2061822;;;0;10553563;
1222542;04;7424803;;;0;10553563;
1222543;05;15605837;;;0;10553563;
1222544;06;15702186;;;0;10553563;
1222545;07;16224167;;;0;10553563;
1222546;08;14592648;;;0;10553563;
1222547;09;1879160;;;0;10553563;
1222548;10;4574882;;;0;10553563;
1222549;11;16719310;;;0;10553563;
1222550;12;13485506;;;0;10553563;
1222551;13;7885225;;;0;10553563;
1222552;14;11581382;;;0;10553563;
1222553;15;1889186;;;0;10553563;
1222554;16;10658512;;;0;10553563;
1222555;17;16570741;;;0;10553563;
1222556;18;16612462;;;0;10553563;
1222557;19;1668306;;;0;10553563;
1222558;20;16545021;;;0;10553563;
1222559;21;9323909;;;0;10553563;
1222560;22;13453900;;;0;10553563;
1222561;23;12964070;;;0;10553563;
1222562;24;1878473;;;0;10553563;
1222563;25;6125259;;;0;10553563;
1222564;26;11068576;;;0;10553563;
1222565;27;1722486;;;0;10553563;
1222566;28;16711202;;;0;10553563;
1222567;29;13252455;;;0;10553563;
1222568;30;11068576;;;0;10553563;
1222613;15;1889186;;;0;10553564;
1222614;16;10658512;;;0;10553564;
1222615;17;16570741;;;0;10553564;
1222616;18;16612462;;;0;10553564;
1222617;19;1668306;;;0;10553564;
1222618;20;16545021;;;0;10553564;
1222619;21;9323909;;;0;10553564;
1222620;22;13453900;;;0;10553564;
1222621;23;12964070;;;0;10553564;
1222622;24;1878473;;;0;10553564;
1222623;25;6125259;;;0;10553564;
1222624;26;11068576;;;0;10553564;
1222625;27;1722486;;;0;10553564;
1222626;28;16711202;;;0;10553564;
1400879;02;65280;;;0;10597743;
1322100;02;65280;;;0;10577243;
1322101;03;16776960;;;0;10577243;
1400880;01;255;;;0;10597743;
1400970;75;16729670;;;0;10597643;
1400971;76;16728642;;;0;10597643;
1165814;05;32768;;;0;10345240;
1400972;77;16738922;;;0;10597643;
1400973;78;16736866;;;0;10597643;
1165815;04;8388863;;;0;10345240;
1165816;01;255;;;0;10345240;
1165817;03;16776960;;;0;10345240;
1165818;06;65535;;;0;10345240;
1228759;01;255;[$I_14:05][$I_21:45][$I_14:50];;0;10558363;
1228819;02;65280;;;0;10558443;
1228820;01;255;;;0;10558443;
1199099;01;255;;;0;10534703;
1199100;02;65280;;;0;10534703;
1199101;03;16776960;;;0;10534703;
1199102;04;8388863;;;0;10534703;
1199103;05;32768;;;0;10534703;
1199259;01;255;;;0;10534863;
1199260;04;8388863;;;0;10534863;
1199261;02;65280;;;0;10534863;
1199262;05;32768;;;0;10534863;
1199263;03;16776960;;;0;10534863;
1228821;03;16776960;[$I_13:26];;0;10558443;
1400974;79;16745090;;;0;10597643;
1397619;01;255;;;0;10595783;
1397620;02;65280;;;0;10595783;
1397621;04;8388863;;;0;10595783;
1397622;05;32768;;;1;10595783;
1397623;07;16711935;;;0;10595783;
1397624;03;16776960;;;0;10595783;
1397625;06;65535;;;0;10595783;
1168214;05;32768;;;0;10511303;
1397626;08;13607072;;;0;10595783;
1400975;80;16743805;;;0;10597643;
1400976;81;16751515;;;0;10597643;
1168215;01;255;;;1;10511303;
1168216;08;14597822;;;0;10511303;
1174279;01;255;;;0;10515203;
1399139;06;65535;;;1;10596863;
1399140;09;8405056;;;0;10596863;
1168220;09;8405056;;;1;10511303;
1168221;03;16776960;;;0;10511303;
1399141;11;16744640;;;0;10596863;
1174280;03;16776960;;;0;10515203;
1168224;07;16711935;;;0;10511303;
1168225;02;65280;;;1;10511303;
1168226;04;8388863;;;1;10511303;
1168227;06;65535;;;1;10511303;
1168228;10;33023;;;1;10511303;
1399142;01;255;;;0;10596863;
1399143;02;65280;;;0;10596863;
1174281;02;65280;;;0;10515203;
1399144;04;8388863;;;1;10596863;
1399145;12;4227200;;;0;10596863;
1399146;05;32768;;;0;10596863;
1399147;10;33023;;;0;10596863;
1238339;06;65535;;;0;10562103;
1399148;07;16711935;;;0;10596863;
1238340;01;255;;;0;10562103;
1238341;02;65280;;;0;10562103;
1399149;08;13145750;;;1;10596863;
1412939;89;14145495;;;0;10598643;
1413804;73;11908533;;;0;10604423;
1238342;03;16776960;;;0;10562103;
1238343;04;8388863;;;1;10562103;
1238344;05;32768;;;1;10562103;
1238345;07;16711935;;;1;10562103;
1434880;66;10354752;;;0;10574103;
1434881;68;14286912;;;0;10574103;
1399150;03;16776960;;;0;10596863;
1400977;82;16758711;;;0;10597643;
1438479;01;255;;;1;10614203;
1438480;03;16776960;;;0;10614203;
1438481;10;33023;;;0;10614203;
1400978;83;16755370;;;0;10597643;
1400979;84;16757683;;;0;10597643;
1400980;85;16762052;;;0;10597643;
1400981;86;16766935;;;0;10597643;
1176019;01;255;;;0;10516023;
1400982;87;16761281;;;0;10597643;
1400983;88;16759739;;;0;10597643;
1230899;44;0;[$I_17:33][$I_18:07];;0;10559943;
1434882;67;12320832;;;0;10574103;
1413939;81;8388608;;;0;10604683;
1413805;74;14079702;;;0;10604423;
1438482;05;32768;;;1;10614203;
1438483;07;16711935;;;0;10614203;
1438484;09;8405056;;;1;10614203;
1413940;82;11010048;;;0;10604683;
1402019;61;4194304;;;0;10598404;
1413941;83;13631488;;;0;10604683;
1438485;04;8388863;;;0;10614203;
1201359;01;255;;;0;10537343;
1201360;20;12632256;;;1;10537343;
1438486;11;16744640;;;0;10614203;
1229982;20;12632256;;;1;10559943;
1229983;12;7059126;;;0;10559943;
1229984;13;16744512;;;0;10559943;
1229985;14;8421568;;;0;10559943;
1229986;15;8421440;;;0;10559943;
1229987;11;16744640;;;0;10559943;
1229988;02;65280;;;0;10559943;
1438487;08;14663615;;;0;10614203;
1229989;05;32768;;;0;10559943;
1229990;06;65535;;;0;10559943;
1229991;07;16711935;;;0;10559943;
1229992;03;16776960;;;0;10559943;
1229993;01;255;;;0;10559943;
1402020;62;8388608;;;0;10598404;
1402021;63;12582912;;;0;10598404;
1402022;64;16711680;;;0;10598404;
1438488;06;65535;;;0;10614203;
1438489;02;65280;;;0;10614203;
1405079;01;255;;;0;10600843;
1405199;01;255;;;0;10600963;
1318085;03;16776960;;;0;10576123;
1318086;04;8388863;;;0;10576123;
1318087;05;32768;;;0;10576123;
1229994;04;8388863;;;0;10559943;
1201361;03;16776960;;;0;10537343;
1201362;02;65280;;;0;10537343;
1229995;08;13739429;;;0;10559943;
1201579;01;255;;;0;10537043;
1201580;02;65280;;;0;10537043;
1201581;03;16776960;;;0;10537043;
1201582;04;8388863;;;0;10537043;
1201583;05;32768;;;0;10537043;
1240272;11;16744640;;;0;10563023;
1241139;71;0;;;0;10563584;
1243419;03;16776960;;;0;10563783;
1243420;06;65535;;;0;10563783;
1178999;01;255;;;0;10508203;
1243421;07;16711935;;;0;10563783;
1243422;08;14795972;;;0;10563783;
1243423;11;16744640;[$I_17:02];;0;10563783;
1267582;04;8388863;;;0;10567363;
1267639;03;16776960;;;0;10567403;
1267640;06;65535;;;0;10567403;
1267641;02;65280;;;0;10567403;
1212319;01;255;[$I_14:36];;0;10544083;
1212320;02;65280;[$I_14:10];;0;10544083;
1212321;03;16776960;;;0;10544083;
1267099;01;255;;;0;10567143;
1267100;02;65280;;;0;10567143;
1267642;04;8388863;;;0;10567403;
1318088;01;255;;;0;10576123;
1318089;06;65535;;;1;10576123;
1318090;07;16711935;;;1;10576123;
1318091;02;65280;;;0;10576123;
1318092;08;14068651;;;0;10576123;
1267101;03;16776960;;;0;10567143;
1267102;04;8388863;;;0;10567143;
1243424;01;255;;;0;10563783;
1179019;03;16776960;;;0;10508203;
1322139;02;65280;;;0;10577283;
1322140;03;16776960;;;0;10577283;
1243425;05;32768;;;0;10563783;
1243426;09;8405056;;;0;10563783;
1243427;02;65280;;;0;10563783;
1243428;04;8388863;;;0;10563783;
1267103;05;32768;;;0;10567143;
1267643;01;255;;;0;10567403;
1213259;30;16711680;;;1;10544963;
1213260;31;8388736;;;1;10544963;
1267644;05;32768;;;0;10567403;
1267645;07;16711935;;;0;10567403;
1322141;04;8388863;;;0;10577283;
1322142;01;255;;;0;10577283;
1190149;06;65535;;;0;10527124;
1384019;01;255;;;0;10589863;
1384020;01;255;;;0;10589864;
1384039;01;255;;;0;10589883;
1384059;01;255;;;0;10589903;
1421215;82;5921370;;;0;10606303;
1421216;83;7895160;;;0;10606303;
1421217;84;9868950;;;0;10606303;
1421218;85;11842740;;;0;10606303;
1421219;86;12500670;;;0;10606303;
1421220;87;13158600;;;0;10606303;
1421221;88;13816530;;;0;10606303;
1421222;89;14474460;;;0;10606303;
1421214;81;3947580;;;0;10606303;
1424709;81;15856113;;;0;10606923;
1424710;82;15921906;;;0;10606923;
1424711;83;15987699;;;0;10606923;
1424712;84;16053492;;;0;10606923;
1424705;81;3947580;;;0;10607243;
1424706;83;7895160;;;0;10607243;
1424707;82;5921370;;;0;10607243;
1424708;84;9868950;;;0;10607243;
1424713;85;16119285;;;0;10606923;
1424714;86;16185078;;;0;10606923;
1168119;07;16711935;;;1;10511405;
1424715;87;16250871;;;0;10606923;
1275739;20;12632256;;;1;10567683;
1424716;88;16316664;;;0;10606923;
1436299;01;255;;;0;10612083;
1436300;03;16776960;;;0;10612083;
1436301;02;65280;;;0;10612083;
1436302;04;8388863;;;0;10612083;
1433999;12;4227200;;;1;10609783;
1434000;14;8421568;;;1;10609783;
1424717;89;16382457;;;0;10606923;
1434001;13;16744448;;;0;10609783;
1436859;13;16744448;;;0;10612463;
1436860;14;8421568;;;0;10612463;
1436861;11;16744640;;;0;10612463;
1436862;12;4227200;;;0;10612463;
1436863;15;8421376;;;0;10612463;
1434002;11;16744640;;;0;10609783;
1434003;02;65280;;;0;10609783;
1434004;01;255;;;0;10609783;
1434005;09;8405056;;;0;10609783;
1434006;06;65535;;;0;10609783;
1437999;02;65280;;;0;10613523;
1370899;02;65280;;;0;10584563;
1370900;01;255;;;0;10584563;
1434007;04;8388863;;;0;10609783;
1434008;03;16776960;;;0;10609783;
1434009;05;32768;;;0;10609783;
1434010;10;33023;;;0;10609783;
1434011;08;13606558;;;0;10609783;
1438000;05;32768;;;0;10613523;
1436899;41;128;;;0;10612463;
1436900;42;16384;;;0;10612463;
1438001;04;8388863;;;0;10613523;
1434012;07;16711935;;;0;10609783;
1434013;20;12632256;;;1;10609783;
1434014;21;12566527;;;1;10609783;
1434780;01;255;;;0;10610203;
1434859;01;255;;;0;10610323;
1434860;02;65280;;;0;10610323;
1165339;03;16776960;;;0;10414840;
1434861;03;16776960;;;0;10610323;
1434862;04;8388863;;;0;10610323;
1434863;05;32768;;;0;10610323;
1434864;06;65535;;;0;10610323;
1434865;07;16711935;;;0;10610323;
1434866;08;14068651;;;0;10610323;
1436119;05;32768;;;0;10611863;
1165340;01;255;;;0;10414840;
1165341;02;65280;;;0;10414840;
1165342;04;8388863;;;0;10414840;
1436839;02;65280;;;0;10612463;
1436120;02;65280;;;0;10611863;
1207499;09;8405056;;;0;10539643;
1436121;06;65535;;;0;10611863;
1436122;03;16776960;;;0;10611863;
1436123;01;255;;;0;10611863;
1436124;04;8388863;;;0;10611863;
1436125;07;16711935;;;0;10611863;
1436126;08;13738915;;;0;10611863;
1371199;20;12632256;;;1;10584824;
1371200;12;7059126;;;0;10584824;
1371201;13;16744512;;;0;10584824;
1371202;14;8421568;;;0;10584824;
1371203;15;8421440;;;0;10584824;
1436840;04;8388863;;;0;10612463;
1213228;01;255;;;0;10544944;
1370901;03;16776960;;;0;10584563;
1371204;11;16744640;;;0;10584824;
1436841;05;32768;;;0;10612463;
1436842;01;255;;;0;10612463;
1436843;03;16776960;;;0;10612463;
1213229;05;32768;;;0;10544944;
1213230;03;16776960;;;0;10544944;
1213231;07;16711935;;;0;10544944;
1436844;06;65535;;;0;10612463;
1438002;01;255;;;0;10613523;
1438003;03;16776960;;;0;10613523;
1438004;06;65535;;;0;10613523;
1213234;06;65535;;;1;10544944;
1167816;14;8421568;;;0;10511184;
1167817;07;16711935;;;0;10511184;
1167818;18;15455958;;;0;10511184;
1167820;19;0;;;1;10511184;
1213235;04;8388863;;;0;10544944;
1167822;01;255;;;0;10511184;
1207379;02;65280;;;1;10540423;
1207380;01;255;;;1;10540423;
1167825;03;16776960;;;0;10511184;
1167826;06;65535;;;0;10511184;
1167827;10;33023;;;0;10511184;
1167828;15;8421440;;;0;10511184;
1167926;10;33023;;;0;10511143;
1167927;09;8405056;;;0;10511143;
1167928;11;16744640;;;0;10511143;
1213236;02;65280;;;0;10544944;
1167829;02;65280;;;0;10511184;
1167830;08;13474972;;;0;10511184;
1167831;13;16744448;;;0;10511184;
1213261;01;255;;;0;10544963;
1213262;02;65280;;;0;10544963;
1213263;03;16776960;;;1;10544963;
1213699;01;255;;;1;10545403;
1213700;02;65280;;;0;10545403;
1214721;20;12632256;;;0;10546403;
1176848;01;255;;;0;10516744;
1176849;02;65280;;;0;10516744;
1273199;01;255;;;0;10568383;
1275740;09;8405056;;;0;10567683;
1275741;02;65280;;;0;10567683;
1275742;04;8388863;;;0;10567683;
1275743;06;65535;;;0;10567683;
1275744;08;12946315;;;0;10567683;
1275745;01;255;;;0;10567683;
1275746;07;16711935;;;0;10567683;
1275747;03;16776960;;;0;10567683;
1275748;05;32768;;;0;10567683;
1371205;07;16711935;;;0;10584824;
1275759;20;12632256;;;1;10568423;
1371206;02;65280;;;0;10584824;
1371207;04;8388863;;;0;10584824;
1371208;06;65535;;;0;10584824;
1371209;01;255;;;0;10584824;
1371210;05;32768;;;0;10584824;
1371211;03;16776960;;;0;10584824;
1371212;08;14465208;;;0;10584824;
1371319;20;12632256;;;1;10584943;
1371320;12;7059126;;;0;10584943;
1371321;13;16744512;;;0;10584943;
1275789;04;8388863;;;0;10568423;
1275790;06;65535;;;0;10568423;
1275791;07;16711935;;;0;10568423;
1275792;01;255;;;0;10568423;
1275793;03;16776960;;;0;10568423;
1275794;05;32768;;;0;10568423;
1275795;02;65280;;;0;10568423;
1275796;08;14069165;;;0;10568423;
1371322;14;8421568;;;0;10584943;
1371323;15;8421440;;;0;10584943;
1215339;07;16711935;[$I_14:42];;0;10547023;
1215340;09;8405056;;;0;10547023;
1215341;11;16744640;;;0;10547023;
1215342;01;255;;;0;10547023;
1215343;02;65280;;;0;10547023;
1215344;03;16776960;;;0;10547023;
1215345;04;8388863;;;0;10547023;
1215346;06;65535;;;0;10547023;
1215347;05;32768;;;0;10547023;
1215348;10;33023;;;0;10547023;
1215349;08;13871529;;;0;10547023;
1215350;12;7190198;;;0;10547023;
1371324;11;16744640;;;0;10584943;
1371325;07;16711935;;;0;10584943;
1371326;02;65280;;;0;10584943;
1371327;04;8388863;;;0;10584943;
1371328;06;65535;;;0;10584943;
1371329;01;255;;;0;10584943;
1371330;05;32768;;;0;10584943;
1371331;03;16776960;;;0;10584943;
1371332;08;14465208;;;0;10584943;
1215639;01;255;;;0;10547543;
1260659;01;255;;;1;10565743;
1370879;01;255;;;0;10584543;
1370880;02;65280;;;0;10584543;
1370881;03;16776960;;;0;10584543;
1370919;02;65280;;;0;10584583;
1230859;03;16776960;;;0;10560303;
1381779;01;255;;;0;10588523;
1381780;02;65280;;;0;10588523;
1432679;71;0;;;0;10608623;
1260660;02;65280;;;1;10565743;
1432680;72;8355711;;;0;10608623;
1438587;02;65280;;;0;10614303;
1438588;07;16711935;;;0;10614303;
1438589;11;16744640;;;0;10614303;
1439859;V 1;14521461;;;0;10614403;
1439860;V 2;7798650;;;0;10614403;
1439861;V 3;7855591;;;0;10614403;
1439862;V 4;10145515;;;0;10614403;
1406279;71;0;;;0;10563586;
1439819;04;8388863;;;0;10614463;
1439820;10;33023;;;0;10614463;
1439821;06;65535;;;0;10614463;
1439822;01;255;;;0;10614463;
1190419;01;255;;;0;10527283;
1190420;04;8388863;;;0;10527283;
1230860;01;255;;;0;10560303;
1190422;03;16776960;;;0;10527283;
1230861;02;65280;;;0;10560303;
1230862;04;8388863;;;0;10560303;
1370920;01;255;;;0;10584583;
1439823;03;16776960;;;0;10614463;
1439824;09;8405056;;;0;10614463;
1439825;05;32768;;;0;10614463;
1439826;08;14399415;;;0;10614463;
1439827;02;65280;;;0;10614463;
1439828;07;16711935;;;0;10614463;
1439829;11;16744640;;;0;10614463;
1261079;02;65280;;;0;10566043;
1370921;03;16776960;;;0;10584583;
1238519;05;32768;;;0;10562263;
1238520;06;65535;;;0;10562263;
1238521;07;16711935;;;0;10562263;
1238522;09;8405056;;;0;10562263;
1238523;01;255;;;1;10562263;
1238524;02;65280;;;0;10562263;
1238525;03;16776960;;;1;10562263;
1238526;04;8388863;;;1;10562263;
1238527;08;14069165;;;0;10562263;
1238529;10;33023;;;0;10562263;
1238530;20;12632256;;;1;10562263;
1261080;05;32768;;;0;10566043;
1261081;03;16776960;;;0;10566043;
1261082;04;8388863;;;0;10566043;
1261083;01;255;;;0;10566043;
1261084;06;65535;;;0;10566043;
1389679;99;0;;;0;10592643;
1195179;01;255;;;0;10530483;
1195180;04;8388863;;;0;10530483;
1195181;05;32768;;;0;10530483;
1195182;06;65535;;;0;10530483;
1195183;07;16711935;;;0;10530483;
1195184;02;65280;;;0;10530483;
1195185;03;16776960;;;0;10530483;
1370939;02;65280;;;0;10584603;
1370940;01;255;;;0;10584603;
1370941;03;16776960;;;0;10584603;
1371099;02;65280;;;0;10584723;
1371100;01;255;;;0;10584723;
1371101;03;16776960;;;0;10584723;
1371053;03;16776960;;;0;10584664;
1263146;01;255;;;0;10566683;
1263147;02;65280;;;0;10566683;
1371054;01;255;;;0;10584664;
1371055;02;65280;;;0;10584664;
1371056;04;8388863;;;0;10584664;
1263148;03;16776960;;;0;10566683;
1263149;04;8388863;;;0;10566683;
1371059;01;255;;;0;10584683;
1371060;02;65280;;;0;10584683;
1371061;03;16776960;;;0;10584683;
1197199;07;16711935;;;0;10532523;
1196803;04;8388863;;;0;10532123;
1195684;01;255;;;0;10530903;
1195685;02;65280;;;0;10530903;
1195686;03;16776960;;;0;10530903;
1195687;05;32768;;;0;10530903;
1195688;04;8388863;;;0;10530903;
1195739;01;255;;;0;10530943;
1196804;05;32768;;;0;10532123;
1196805;03;16776960;;;0;10532123;
1196806;02;65280;;;0;10532123;
1196807;07;16711935;;;0;10532123;
1196808;06;65535;;;0;10532123;
1197200;01;255;;;0;10532523;
1197201;02;65280;;;0;10532523;
1196811;01;255;;;0;10532123;
1197202;04;8388863;;;0;10532523;
1197203;05;32768;;;0;10532523;
1197204;06;65535;;;0;10532523;
1371399;06;65535;;;0;10585083;
1371400;30;16711680;;;1;10585083;
1371401;31;8388736;;;1;10585083;
1197205;03;16776960;;;0;10532523;
1197206;08;13342358;;;0;10532523;
1371402;03;16776960;;;0;10585083;
1371403;09;8405056;;;0;10585083;
1371125;04;8388863;;;0;10584743;
1371126;06;65535;;;0;10584743;
1371127;01;255;;;0;10584743;
1371128;03;16776960;;;0;10584743;
1371129;05;32768;;;0;10584743;
1371130;02;65280;;;0;10584743;
1261999;07;16711935;;;0;10566623;
1262000;08;14597308;;;0;10566623;
1262001;09;8405056;;;0;10566623;
1262002;05;32768;;;0;10566623;
1262003;01;255;;;0;10566623;
1262004;03;16776960;;;0;10566623;
1262005;04;8388863;;;0;10566623;
1262006;02;65280;;;0;10566623;
1262007;10;33023;;;0;10566623;
1262008;06;65535;;;0;10566623;
1262009;11;16744640;;;0;10566623;
1371131;07;16711935;;;0;10584743;
1371132;08;14663615;;;0;10584743;
1198299;02;65280;;;0;10533803;
1198300;04;8388863;;;0;10533803;
1198301;03;16776960;;;1;10533803;
1198302;01;255;;;0;10533803;
1198339;03;16776960;;;0;10533843;
1198340;09;8405056;;;0;10533843;
1198341;05;32768;;;0;10533843;
1198342;07;16711935;;;0;10533843;
1198343;01;255;[$I_19:48];;0;10533843;
1198344;02;65280;;;0;10533843;
1198345;06;65535;;;0;10533843;
1198346;08;14993865;;;0;10533843;
1198347;04;8388863;;;0;10533843;
1198348;10;33023;;;0;10533843;
1200959;01;255;;;1;10536903;
1200960;03;16776960;;;0;10536903;
1200961;05;32768;;;0;10536903;
1200962;10;33023;;;0;10536903;
1200963;12;8766146;;;0;10536903;
1200964;14;11053056;;;0;10536903;
1371408;10;33023;;;1;10585083;
1205981;01;255;;;0;10539983;
1200965;02;65280;;;0;10536903;
1371404;02;65280;;;0;10585083;
1371405;04;8388863;;;0;10585083;
1371406;01;255;;;1;10585083;
1371407;08;13871529;;;0;10585083;
1438339;03;16776960;;;0;10614063;
1397519;10;33023;;;0;10595683;
1381659;01;255;;;0;10588423;
1382139;01;255;;;0;10588743;
1438340;05;32768;;;0;10614063;
1438341;07;16711935;;;0;10614063;
1438342;08;13738915;;;0;10614063;
1438343;04;8388863;;;0;10614063;
1382179;01;255;;;0;10588783;
1382180;01;255;;;0;10588784;
1406119;02;65280;;;0;10601883;
1382219;01;255;;;0;10588823;
1382239;01;255;;;0;10588843;
1382240;01;255;;;0;10588844;
1382259;01;255;;;0;10588863;
1382379;01;255;;;0;10588923;
1438344;01;255;;;1;10614063;
1438345;02;65280;;;1;10614063;
1267119;12;7912636;;;1;10567163;
1267120;14;8421568;;;0;10567163;
1267121;01;255;;;0;10567163;
1397520;11;16744640;;;0;10595683;
1397521;02;65280;;;0;10595683;
1397522;04;8388863;;;0;10595683;
1397523;07;16711935;;;0;10595683;
1438346;09;8405056;;;0;10614063;
1397524;09;8405056;;;1;10595683;
1397525;01;255;;;0;10595683;
1397526;08;13342358;;;1;10595683;
1230279;41;128;[$I_17:08];;0;10559963;
1230280;42;16384;[$I_17:21];;0;10559963;
1190379;01;255;;;0;10527303;
1190380;02;65280;[$I_14:00];;0;10527303;
1397527;06;65535;;;1;10595683;
1397528;03;16776960;;;0;10595683;
1397529;12;8766146;;;0;10595683;
1230281;43;8404992;[$I_17:33];;0;10559963;
1267122;02;65280;;;0;10567163;
1267123;04;8388863;;;0;10567163;
1267124;06;65535;;;0;10567163;
1267125;07;16711935;;;0;10567163;
1267126;08;13342358;;;0;10567163;
1267127;11;16744640;;;1;10567163;
1397530;05;32768;;;0;10595683;
1267128;13;16744512;;;0;10567163;
1438347;06;65535;;;0;10614063;
1267129;15;8421440;;;0;10567163;
1438348;10;33023;;;0;10614063;
1260719;04;8388863;;;0;10565803;
1260720;05;32768;;;0;10565803;
1260721;06;65535;;;0;10565803;
1192339;01;255;;;0;10528383;
1260722;01;255;;;0;10565803;
1192340;02;65280;;;0;10528383;
1260723;02;65280;;;0;10565803;
1260724;03;16776960;;;0;10565803;
1260725;07;16711935;;;0;10565803;
1260739;71;0;;;0;10565803;
1267130;03;16776960;;;0;10567163;
1267179;01;255;;;0;10567223;
1267180;02;65280;;;0;10567223;
1267181;03;16776960;;;0;10567223;
1267182;04;8388863;;;0;10567223;
1267183;05;32768;;;0;10567223;
1267131;05;32768;;;0;10567163;
1267132;09;8405056;;;0;10567163;
1267133;10;33023;;;1;10567163;
1267539;02;65280;;;0;10567323;
1267540;08;13606558;;;0;10567323;
1267541;01;255;;;0;10567323;
1267542;04;8388863;;;0;10567323;
1267543;06;65535;;;0;10567323;
1404319;01;255;;;0;10600003;
1267544;09;8405056;;;0;10567323;
1267545;03;16776960;;;0;10567323;
1195539;02;65280;;;0;10530783;
1195540;01;255;;;0;10530783;
1195541;03;16776960;;;0;10530783;
1404320;02;65280;;;0;10600003;
1195719;01;255;;;0;10530743;
1196820;03;16776960;;;0;10532143;
1196821;01;255;;;0;10532143;
1196822;02;65280;;;0;10532143;
1196839;02;65280;;;0;10532163;
1196840;03;16776960;;;1;10532163;
1196841;01;255;;;1;10532163;
1196842;04;8388863;;;0;10532163;
1197039;01;255;;;0;10532363;
1197040;02;65280;;;0;10532363;
1197041;03;16776960;;;0;10532363;
1404321;03;16776960;;;0;10600003;
1404939;01;255;;;0;10600583;
1197182;01;255;;;0;10532504;
